postID,text,timestamp,likes,commentCount,community,district
BbSafnnhlzM,"My visit yesterday to @abudhabiart <ed><U+00A0><U+00BD><ed><U+00B8><U+0084><ed><U+00A0><U+00BE><ed><U+00B4><U+0097>
#uae #energy<U+2800>
#lifestyle  #instagram<U+2800>
#architecture #architexture #design #architecturelovers #architects #photos  #mylife  #ScultureMagazine #Chicago #ChicagoMag  #NewCityChicago  #NYC  #DailyBlogTips #TheSimpleDollar  #designmena #entrepreneur  @archdaily #DailyServing @Dezeen @itpliveme  #MakingaMark  #follow4follow  #egyptian @DDFC #abudhabi",1510258989,21,1,NEW CITY,Southwest Side
BaxN_6MnpEJ,"#Repost @czboogie
<b7><b7><b7>
Thank you #NewCityChicago for Showing love to my #podcast #CzsBoogie! I<92>m thrilled! <U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F> #podcaster #DominatrixOfChoice #musicnews #czsnightout #czboogie #5magazine #housemusic #housemusicallnightlong #housemusicfamily #housemusicsavedmylife #housemusiclovers #disco #funk #boogie #techno #electronicmusic #dancemusic #dancemusic #DJ",1509145056,63,3,NEW CITY,Southwest Side
BavlWLjBuoJ,"<U+0627><U+0644><U+0641><U+064A><U+062F><U+064A><U+0648> <U+0627><U+0644><U+062C><U+0645><U+064A><U+0644> <U+0627><U+0644><U+0630><U+064A> <U+0646><U+0634><U+0631><U+062A><U+0647> @dotemirates 
<U+0639><U+0646> <U+062F>.<U+0639><U+0628><U+062F> <U+0627><U+0644><U+0631><U+062D><U+0645><U+0646> <U+0645><U+062E><U+0644><U+0648><U+0641> .. <U+0648><U+0631><U+062D><U+0644><U+0629> <U+0645><U+0639> <U+0627><U+0644><U+0634><U+064A><U+062E> <U+0632><U+0627><U+064A><U+062F> <U+0641><U+064A> <U+0647><U+0646><U+062F><U+0633><U+0629> #<U+0627><U+0628><U+0648><U+0638><U+0628><U+064A> <ed><U+00A0><U+00BD><ed><U+00B8><U+0084><ed><U+00A0><U+00BE><ed><U+00B4><U+0097>
#uae #energy<U+2800>
#lifestyle  #instagram<U+2800>
#architecture #architexture #design #architecturelovers #architects #photos  #mylife  #ScultureMagazine #Chicago #ChicagoMag  #NewCityChicago  #NYC  #DailyBlogTips #TheSimpleDollar  #designmena #entrepreneur  @archdaily #DailyServing @Dezeen @itpliveme  #MakingaMark  #follow4follow #abudhabi  #egyptian @DDFC #abudhabi",1509090322,21,2,NEW CITY,Southwest Side
BauvNeYgEa0,"Have you gotten your November issue of NEWCITY magazine"" Best of Chicago"" ?! MOSTRA is there! Get the best tips for entertainment, food, drink & much more! This beautiful NEWCITY cover was made by the Artist illustrator @thejorgecolombo. <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F>
. . #newcitychicago #bestofchicago  #bestintown #fallinchicago #filmfestival #internationalmovies #brazilinchicago #mostra8 #mostrafilmseries #chicago",1509061805,29,2,NEW CITY,Southwest Side
Bauh3MfDKBK,"Making moves. #Repost @czboogie
<b7><b7><b7>
Thank you #NewCityChicago for Showing love to my #podcast #CzsBoogie! I<92>m thrilled! <U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F> #podcaster #DominatrixOfChoice #musicnews #czsnightout #czboogie #5magazine #housemusic #housemusicallnightlong #housemusicfamily #housemusicsavedmylife #housemusiclovers #disco #funk #boogie #techno #electronicmusic #dancemusic #dancemusic #DJ",1509054807,70,9,NEW CITY,Southwest Side
BauaH7JgI2P,Thank you #NewCityChicago for showing love to our very own Editrix @czboogie on her #podcast #CzsBoogie! If you want to have a listen go to 5chicago.com/podcasts & check her & all our other peoples out! <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><U+2764><U+FE0F> #podcaster #5magazine #housemusic #housemusicallnightlong #housemusicfamily  #housemusiclovers #soulfulhouse #disco #techhouse #funk #boogie #techno #electronicmusic #dancemusic #DJ #nightlife #dancemusic,1509050750,158,7,NEW CITY,Southwest Side
BauWP2QhRww,Thank you #NewCityChicago for Showing love to my #podcast #CzsBoogie! I<92>m thrilled! <U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F> #podcaster #DominatrixOfChoice #musicnews #czsnightout #czboogie #5magazine #housemusic #housemusicallnightlong #housemusicfamily #housemusicsavedmylife #housemusiclovers #disco #funk #boogie #techno #electronicmusic #dancemusic #dancemusic #DJ,1509048718,190,14,NEW CITY,Southwest Side
BaJGizXhq6o,"<U+0643><U+0644><U+0645><U+0627><U+062A> <U+0648><U+0627><U+0644><U+062F><U+064A> <U+0627><U+0644><U+063A><U+0627><U+0644><U+064A>... <U+0641><U+064A> <U+062D><U+0641><U+0644> <U+062A><U+062E><U+0631><U+062C><U+064A> <U+0645><U+0646> <U+0627><U+0644><U+0645><U+0627><U+062C><U+0633><U+062A><U+064A><U+0631> <U+0627><U+0647><U+062F><U+0627><U+0646><U+064A> <U+0648><U+0627><U+0644><U+062F><U+064A> <U+0623><U+0644><U+0628><U+0648><U+0645> <U+062C><U+0645><U+0639> <U+0641><U+064A><U+0647> <U+0643><U+0644> <U+0635><U+0648><U+0631><U+064A> <U+0623><U+062B><U+0646><U+0627><U+0621> <U+0647><U+0630><U+0629> <U+0627><U+0644><U+0631><U+062D><U+0644><U+0629> .. <U+062A><U+0641><U+0627><U+062C><U+0623><U+062A> <U+0627><U+0646><U+0647> <U+0641><U+0631><U+063A> <U+0645><U+0646> <U+0648><U+0642><U+062A><U+0647> <U+0648><U+0627><U+0634><U+062A><U+063A><U+0644> <U+0639><U+0644><U+064A><U+0647> <U+0644><U+0645><U+062F><U+0629> <U+0634><U+0647><U+0631> <U+0643><U+0627><U+0645><U+0644> <U+0628><U+0646><U+0641><U+0633><U+0647> .. <U+0648><U+0643><U+062A><U+0628><U+0644><U+064A> <U+0639><U+0644><U+064A><U+0647> <U+0627><U+0644><U+0643><U+0644><U+0645><U+0627><U+062A> <U+062F><U+064A>.. #memories #2014 @BUiD
#uae #energy<U+2800>
#lifestyle  #instagram<U+2800>
#architecture #architexture #design #architecturelovers #architects #photos  #mylife  #ScultureMagazine #Chicago #ChicagoMag  #NewCityChicago  #NYC  #DailyBlogTips #TheSimpleDollar  #designmena #entrepreneur  @archdaily #DailyServing @Dezeen @itpliveme  #MakingaMark  #follow4follow #abudhabi  #egyptian @DDFC #abudhabi",1507798970,41,1,NEW CITY,Southwest Side
BZ8Dr3YB8uA,"<U+0641><U+064A> <U+0644><U+0642><U+0627><U+0626><U+064A> <U+0645><U+0639> <U+0623><U+064A><U+0642><U+0648><U+0646><U+0629> <U+0627><U+0644><U+0639><U+0645><U+0627><U+0631><U+0629> <U+0641><U+064A> <U+0627><U+0644><U+0634><U+0631><U+0642> <U+0627><U+0644><U+0623><U+0648><U+0633><U+0637> <U+062F>. <U+0639><U+0628><U+062F> <U+0627><U+0644><U+0631><U+062D><U+0645><U+0646> <U+0645><U+062E><U+0644><U+0648><U+0641> 
<U+062F>.<U+0639><U+0628><U+062F> <U+0627><U+0644><U+0631><U+062D><U+0645><U+0646> <U+0645><U+062E><U+0644><U+0648><U+0641> <U+0647><U+0648> <U+0645><U+0646> <U+062E><U+0637><U+0637> <U+0645><U+0643><U+0629> <U+0648><U+0627><U+0644><U+0645><U+062F><U+064A><U+0646><U+0629> <U+0648><U+0623><U+0628><U+0648><U+0638><U+0628><U+064A> .. <U+0648><U+0643><U+0627><U+0646> <U+0645><U+0633><U+062A><U+0634><U+0627><U+0631> <U+0627><U+0644><U+0634><U+064A><U+062E> <U+0632><U+0627><U+064A><U+062F> <U+0631><U+062D><U+0645><U+0647> <U+0627><U+0644><U+0644><U+0647> <U+0641><U+064A> <U+062A><U+062E><U+0637><U+064A><U+0637> <U+0645><U+062F><U+064A><U+0646><U+0629> <U+0623><U+0628><U+0648><U+0638><U+0628><U+064A>

Level 2 in my journy
Learn how to grow up ur #vision 
Learn the advanced #mindset

#uae #energy<U+2800>
#lifestyle  #instagram<U+2800>
#architecture #architexture #design #architecturelovers #architects #photos  #mylife  #ScultureMagazine #Chicago #ChicagoMag  #NewCityChicago  #NYC  #DailyBlogTips #TheSimpleDollar  #designmena #entrepreneur  @archdaily #DailyServing @Dezeen @itpliveme  #MakingaMark  #follow4follow #abudhabi  #egyptian @DDFC #abudhabi",1507361264,68,4,NEW CITY,Southwest Side
BZ7K527nl8w,A warm smile is the universal language of kindness. <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B8><U+0081> #smile #pearlywhites #kindness #happiness #beautiful #yellow #blue #orange #pink #color #colorpop  #redlips #natural #bestie #photoshoot #photography #photographylife #smileforthecamera #photooftheday #chicago #newcitychicago #newcity #colombian #colombiana #queguapa,1507331494,70,4,NEW CITY,Southwest Side
BZ2HLHTnqhe,Feeling like a super hero in my Cape <ed><U+00A0><U+00BC><ed><U+00BC><U+009F> #newcitychicago #ootd<ed><U+00A0><U+00BD><ed><U+00B1><U+0097> #sandroparis #sandrojeans #sandrosweater #fallweather,1507161766,27,4,NEW CITY,Southwest Side
BhYAqpSlcTx,#followforfollow #follow4follow #like4like #staylit #girlsthatlift #girlsgoneweed #makeup #weekendvibes #glam #puertorican #polishgirl #irishgirl,1523331591,50,6,WEST ELSDON,Southwest Side
BhX-60ThN8N,It<92>s been a while #chicago #igerschicago #chicagogram #run #runner #runnersofinstagram #runnerscommunity #runnersworld #adidas #adidasrunning #fitness #fitnessmotivation #fitnessjourney #5k #runningman #lighttrails #peace #goodvibes #goodvivesonly #chill #nightrun #chillrun #3miles #windycity #chitown #chicagorunning #endorphins,1523330675,79,3,WEST ELSDON,Southwest Side
BhWo-6EBU5t,Igor is on to the NHL playoffs finishing w/a 286-209-5 record in the regular season. <ed><U+00A0><U+00BD><ed><U+00B0><U+0095><ed><U+00A0><U+00BC><ed><U+00BF><U+0092><ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>,1523285619,30,0,WEST ELSDON,Southwest Side
BhVIY2zHWr-,"Confession time, sometimes I smoke cigarettes just to feel the burn in my throat.... I<92>m still cute though, someone cuff me.
.
.
.
.
.
#imcute #wow #ootd #fashion #riotsociety #clothes #me #needlove #sometimes #meh :(",1523234976,49,1,WEST ELSDON,Southwest Side
BhSq-sMlYtT,I<92>m the only one without glasses but I uhh love my girls,1523152449,52,5,WEST ELSDON,Southwest Side
BhSYpPiDWC9,"Happy #saturday !! <U+2764><U+FE0F> Mama<92>s gettin it in. Pinkies up, you tramps. <ed><U+00A0><U+00BD><ed><U+00B2><U+0085><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE><ed><U+00A0><U+00BD><ed><U+00B2><U+0081><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><U+200D><U+2640><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BD><U+00B8>#pinup #rockabilly #salemnorthstar #rednails #redlips",1523142836,95,3,WEST ELSDON,Southwest Side
BhSYBLdDdcE,"#sunset 
#midcenturymodern #midcentury #salemnorthstar #pinup #rockabilly",1523142507,77,2,WEST ELSDON,Southwest Side
BhSXtu4jU0A,When your house is just a pretentiously #retro as you. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BC><ed><U+00BD><U+00AC><U+2728> #midcenturymodern #rockabilly #recordplayer #shadowbox #pinup #fishnets,1523142348,112,2,WEST ELSDON,Southwest Side
BhSQKIMhk9T,"Last big card of regular season.  Let's finish strong... IGOR SAYS TAKE COLORADO AVALANCHE(-133)
OTTAWA SENATORS(+297)
OVER(6)CHICAGO/WINNIPEG 
DETROIT RED WINGS(-123)
ARIZONA COYOTES(+125)
#MajorityPicksCrew 
Act Accordingly",1523138386,19,0,WEST ELSDON,Southwest Side
BhP6RTjjqpQ,I created a human. And she<92>s growing!! <ed><U+00A0><U+00BE><ed><U+00B4><U+00AD><ed><U+00A0><U+00BE><ed><U+00B4><U+00AF><ed><U+00A0><U+00BE><ed><U+00B4><U+00A6><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><U+200D><U+2640><U+FE0F> #lajosie #chulovillalobos #parenthood #midcenturymodern #rescuedog,1523059802,94,8,WEST ELSDON,Southwest Side
BhNMe9tBRlZ,<ed><U+00A0><U+00BD><ed><U+00B2><U+00A9>,1522968688,14,0,WEST ELSDON,Southwest Side
BhLt7CGF-wJ,#follow4follow #followforlike #followforfollow #staylit #bestoftheday #dabs #goodvibes #bestoftheday #chicagowhitesox #solit #memyselfandi #thursday #<ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>#makeup #piercings #vibespositivas,1522919110,43,2,WEST ELSDON,Southwest Side
BhKaXMYBkpt,"Igor went 3-2 last night w/ both losses comingin heartbreaking fashion in OT. Onward & upward... IGOR SAYS TAKE BUFFALO SABRES(-140)
OVER(5.5)CHICAGO/ST LOUIS 
#MajorityPicksCrew 
Act Accordingly",1522875301,23,2,WEST ELSDON,Southwest Side
BhErPcNhlb5,"Igor has been drilling lately and looks to continue tonight w/a few shining moments. He was on Loyola all year &switched midstream to give u Michigan.  His loyalty is to the right selection, that is all plain&simple. And maybe...the Gnome!!! IGOR SAYS TAKE ST LOUIS BLUES(-160)FOR 3UNITS-GNOME LOCK. 
OVER(5.5)COLORADO/LA KINGS 
MICHIGAN(+7)
UNDER(144.5)MICHIGAN/VILLANOVA 
#MajorityPicksCrew 
Act Accordingly",1522682824,27,0,WEST ELSDON,Southwest Side
BhDThxYhw18,Packing like a pro!,1522636837,22,4,WEST ELSDON,Southwest Side
BhClqIPnVTx,"It<92>s spring but I<92>m still fall-ing....
.
.
.
.
.
.
#ootd #fallclothing #ilovemaroon #imcute #as #always #needaboo :( #w.e #wow",1522612788,53,2,WEST ELSDON,Southwest Side
BhCIct1BlMU,"Son Rise Down Pulaski
#happyeaster #easter #holyweek #procession #easter2018 #jesus #Chicago #igerschicago #chicity_shots #flippinchi #artofchi #chicagoprimeshots #wu_chicago #mychicagopix #likechicago #so_chicago #southside #chicagosouthside #pulaskiroad #ok_streets #people_in_bl #people_and_world #loves_people #ok_people  #total_street  #hey_ihadtosnapthat #ipulledoverforthis #streets_of_our_world #kings_streets #ok_streets",1522597473,89,2,WEST ELSDON,Southwest Side
BhCERN2h2On,"Igor drilled on Final4 Saturday w/another Gnome lock on Villanova. Easy,breezy win. Brings NCAAB to 105-92-4. San Jose just missed out on a w in Vegas as well as the under just missed in Dallas otherwise Igor would've had another clean sheet. Still got nice dog meat w/Yotes at +120. On to Easter Sunday... IGOR SAYS TAKE PHILADELPHIA FLYERS(-110)
OVER(6)BOSTON/PHILADELPHIA 
More 2follow 
#MajorityPicksCrew 
Act Accordingly",1522595282,24,1,WEST ELSDON,Southwest Side
BhAOzQVBJaF,"Igor's second set of releases for Saturday... IGOR SAYS TAKE SAN JOSE SHARKS(-105)
ARIZONA COYOTES(+120)
WINNIPEG JETS(-107)
OVER(5.5)MINNESOTA/DALLAS
#MajorityPicksCrew 
Act Accordingly",1522533695,28,1,WEST ELSDON,Southwest Side
BhALdsTBK4P,GD afternoon I'm going to Get place right now. & Have fun everybody Mine sister is New track,1522531945,7,2,WEST ELSDON,Southwest Side
Bg_m5omh33B,"Igor enters Final4 Saturday doing pretty good for himself. The Gnome came out to play & was successful as UIC covered at Northern Colorado. 1st period over was easy money in Las Vegas last night although the Kings ended up losing a terrific hockey game in OT. Anyway here are Igor's Final4 releases...and the Gnome!!! IGOR SAYS TAKE VILLANOVA(-5)FOR 3UNITS-GNOME LOCK. 
MICHIGAN(-5.5)
DETROIT RED WINGS(-152)
More to follow 
#MajorityPicksCrew 
Act Accordingly",1522512776,26,0,WEST ELSDON,Southwest Side
Bg9LwWlBeTg,"Igor had a disappointing 2-3day on his birthday yesterday. Especially w/-170 laid on Winnipeg who couldn't beat a 36 yr old accountant, rat league goaltender. Disallowed goal for Tampa in Boston really killed their chances. Saros was unreal 4 Preds however & deserves a beer or 2. Igor is ready for the final 4 on Saturday & will prime himself w/the Gnome on a Friday basketball contest... IGOR SAYS TAKE UIC(+9.5)FOR 3UNITS-GNOME LOCK. 
1ST PERIOD OVER(1.5)ST. LOUIS/LAS VEGAS 
LOS ANGELES KINGS(+123)
#MajorityPicksCrew 
Act Accordingly",1522431435,22,0,WEST ELSDON,Southwest Side
Bg6iHzhBRCl,Igor going 4 the throat on his birthday. Releases shortly.<ed><U+00A0><U+00BC><ed><U+00BE><U+0082><ed><U+00A0><U+00BD><ed><U+00B0><U+0095>,1522342498,21,1,WEST ELSDON,Southwest Side
Bg5MkiBhnsL,Mi amigos esta instragram Brisa Musical #BrisaMusical,1522297645,3,0,WEST ELSDON,Southwest Side
BhZdUExjLV5,"Very happy to see progress still moving forward at our Brampton site. 
#gagepark #gtadevelopment  #kaleidocorp",1523380165,22,0,GAGE PARK,Southwest Side
BhZHnZHFGAL,"The Gage Park staff is truly so great to our students!!! Good luck on your SAT today, juniors!!! #SAT #GoOwls #HootHoot #GagePark #GPHS #CityYear #CYChi #MakeBetterHappen",1523368789,5,0,GAGE PARK,Southwest Side
BhXbUdqlmZ_,"Visit gageparktowns.ca today ! <ed><U+00A0><U+00BE><ed><U+00B6><U+008B> 
#homes #gagepark #visit #now",1523312010,15,3,GAGE PARK,Southwest Side
BhXXVbng5xZ,"A dos a<f1>os del asesinato de una joven latina en Gage Park, su familia realiza emotiva vigilia para recordarla y lanzar un llamado; su testimonio esta tarde a las 5pm en noticias @unichicago #GagePark #Homicide #Chicago #CPD #Crime #UniChicago",1523309921,29,0,GAGE PARK,Southwest Side
BhXUPLolJi5,Our Team Leader at Ripples of Hope celebrating the wonderful support that City Year receives! #CityYear #CYChi #MakeBetterHappen #GagePark #GPHS #GoOwls #HootHoot #RipplesOfHope,1523308297,8,1,GAGE PARK,Southwest Side
BhW6nVUl56E,A wee-bit of iconography for #TopekaKS! Here<92>s a peek at a few well known activities and landmarks in #TopCity. #JustNewhouse #jayhawktower #kansasstatecapitol #gagepark,1523294864,29,1,GAGE PARK,Southwest Side
BhWgVuSngSj,"We'd like to introduce you to a face that may already be familiar in Oakville and Brampton - David Carroll, Sales Manager! #MeetTheTeam #StayWithUs #rosetheatre #gagepark #oakvillechamberofcommerce #glennabbey",1523281088,11,0,GAGE PARK,Southwest Side
BhWgKQchKXy,GAGE PARK FUCKERS #tradionalart #art #artwork #crosshatching #gagepark #drawing #viral,1523280994,11,0,GAGE PARK,Southwest Side
BhVH09SnMT_,"A big thank you to the photogs that came out for the #snapandyap today. Was a tad cold and not a whole lot going on out there today in the east end, but these talented folks managed to make some great images despite this. I am enjoying watching the photographers develop their style, and I am in awe of the talent around me. Hope to start making these monthly events on Saturdays instead of Sundays starting in May, and looking forward to warmer days ahead. #hamont #steeltownstreets #gagepark",1523234682,130,2,GAGE PARK,Southwest Side
BhUxZQpjdDw,MOM! Look at the size of my stick!<ed><U+00A0><U+00BC><ed><U+00BC><U+00B3><ed><U+00A0><U+00BD><ed><U+00B0><U+00A9> #goofball  #proudpooch #dogadventures #dayatthepark #outforawalk #gagepark #poodles #dogsofinstagram #standardpoodle #poodlesofinstagram #dogsofinstagram #dog,1523222921,18,0,GAGE PARK,Southwest Side
BhUnDHtgVGG,Spring is her.....nevermind. #winterisstillhere #snow #miniblizzard #whereareyouspring #gagepark  #gageparkishome #hamiltonishome #hamont #yhm,1523217497,16,0,GAGE PARK,Southwest Side
BhUdzdjll2Q,"Chilly but sunny at the park today. Mostly I just ignored Mum, as you can see. But she got my good side!
.
#sillywalter #greatdane #sundayatthepark #gagepark #hamilton #gentlegiant #dog #puppy #sundayfunday #goodside #petphotography #nature #outside #atthepark #lovemydog #dogmom #greatdanesofinsta #dogsofinsta #dogoftheday #photooftheday",1523212650,32,0,GAGE PARK,Southwest Side
